Response ID,Time Started,Date Submitted,Status,Language,SessionID,User Agent,Tags,IP Address,Longitude,Latitude,Country,City,State/Region,Postal,Which higher education institution do you or did you study at?,What is your current year of study as of 2025?,What will be your highest qualification when you graduate?,Which of the following best describes the main subject that you are studying?,Please indicate your nationality.,What is your gender?,Which of these statements best describes your current perception of the organisation as an employer?,Types of roles available:What do you wish to learn more about regarding the organisation as an employer? (Pick 3),Career progression and development:What do you wish to learn more about regarding the organisation as an employer? (Pick 3),Compensation and benefits:What do you wish to learn more about regarding the organisation as an employer? (Pick 3),Work-life balance and culture:What do you wish to learn more about regarding the organisation as an employer? (Pick 3),Application and interview process:What do you wish to learn more about regarding the organisation as an employer? (Pick 3),Other - Write In (Required):What do you wish to learn more about regarding the organisation as an employer? (Pick 3),Other - Write In (Required):What do you wish to learn more about regarding the organisation as an employer? (Pick 3)  .1,"On a scale from 1 to 10 (1 – Low, 10 – High), how would you rate the attractiveness of the organisation as an employer?",Which of these factors would most motivate you to apply for a position at the organisation?,Other - Write In (Required):Which of these factors would most motivate you to apply for a position at the organisation?,questions_answered,completion_percentage,completion_category
2254,2025-11-12 12:25:31,2025-11-12 12:25:59,Disqualified,English,1762921526_69140c36735391.90353682,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Mobile/15E148 Safari/604.1",,111.65.62.183,103.85540008545,1.3035999536514,Singapore,Singapore,0,18,National University of Singapore (NUS),Year 1,Bachelor's Degree,Mathematical Science/Statistics,"Non-Singaporean, with long-term residence status",Male,,,,,,,,,,,,6,33.33333333333333,Partial (30-70%)
2255,2025-11-12 12:25:36,2025-11-12 12:26:57,Complete,English,1762921530_69140c3a54ecc0.42879467,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",,137.132.26.95,103.76309967041,1.3099000453949,Singapore,Singapore,0,12,National University of Singapore (NUS),Year 2,Bachelor's Degree,Economics,Singaporean/Singapore PR,Male,I’m familiar with the organisation and would consider them as a potential employer,Types of roles available,Career progression and development,,,Application and interview process,,,9.0,Compensation package,,12,66.66666666666666,Partial (30-70%)
2256,2025-11-12 12:25:37,2025-11-12 12:27:25,Complete,English,1762921533_69140c3db423d1.58520394,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/23A355 Instagram 405.1.0.27.75 (iPhone16,2; iOS 26_0_1; en_GB; en-GB; scale=3.00; 1290x2796; IABMV/1; 817093285)",,119.234.36.17,103.86280059814,1.3384000062943,Singapore,Singapore,0,35,National University of Singapore (NUS),Year 1,Bachelor's Degree,"Natural Science (Physics, Chemistry, Biology, Earth Sciences, etc.)",Singaporean/Singapore PR,Female,"I have a general positive impression of the organisation, but don’t know much about what jobs they offer",Types of roles available,,Compensation and benefits,,Application and interview process,,,8.0,Career growth opportunities,,12,66.66666666666666,Partial (30-70%)
2257,2025-11-12 12:27:44,2025-11-12 12:28:54,Complete,English,1762921655_69140cb72f47a3.01628033,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",,210.10.0.219,103.85540008545,1.3035999536514,Singapore,Singapore,0,18,National University of Singapore (NUS),Year 4,Bachelor's Degree,"Natural Science (Physics, Chemistry, Biology, Earth Sciences, etc.)",Singaporean/Singapore PR,Female,"I have a general positive impression of the organisation, but don’t know much about what jobs they offer",Types of roles available,Career progression and development,Compensation and benefits,,,,,7.0,Meaningful work impact,,12,66.66666666666666,Partial (30-70%)
2258,2025-11-12 12:27:55,2025-11-12 13:58:16,Complete,English,1762921671_69140cc7310f45.73811377,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/142.0.7444.77 Mobile/15E148 Safari/604.1",,119.234.37.40,103.86280059814,1.3384000062943,Singapore,Singapore,0,35,National University of Singapore (NUS),Year 3,Bachelor's Degree,"Natural Science (Physics, Chemistry, Biology, Earth Sciences, etc.)",Singaporean/Singapore PR,Female,"I recognise the organisation by name, but don’t have a clear impression of them",Types of roles available,Career progression and development,Compensation and benefits,,,,,5.0,Meaningful work impact,,12,66.66666666666666,Partial (30-70%)
2259,2025-11-12 12:28:37,2025-11-12 12:30:13,Complete,English,1762921712_69140cf01e2aa3.29780373,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/22F76 Safari/604.1",,137.132.26.70,103.76309967041,1.3099000453949,Singapore,Singapore,0,12,National University of Singapore (NUS),Year 2,Bachelor's Degree,"Medicine, Dentistry and related subjects",Singaporean/Singapore PR,Female,"I have a general positive impression of the organisation, but don’t know much about what jobs they offer",Types of roles available,Career progression and development,,Work-life balance and culture,,,,8.0,Career growth opportunities,,12,66.66666666666666,Partial (30-70%)
2260,2025-11-12 12:30:38,2025-11-12 12:34:01,Complete,English,1762921806_69140d4ea051e4.63290839,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1",,137.132.26.35,103.76309967041,1.3099000453949,Singapore,Singapore,0,12,National University of Singapore (NUS),Year 3,Bachelor's Degree,"Agriculture, Veterinary Science and related subjects",Singaporean/Singapore PR,Female,"I recognise the organisation by name, but don’t have a clear impression of them",Types of roles available,Career progression and development,,Work-life balance and culture,,,,7.0,Meaningful work impact,,12,66.66666666666666,Partial (30-70%)
2261,2025-11-12 12:31:01,2025-11-12 12:31:47,Disqualified,English,1762921839_69140d6f048086.75403599,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6.2 Mobile/22G100 Safari/604.1",,119.234.11.203,103.85540008545,1.3035999536514,Singapore,Singapore,0,18,National University of Singapore (NUS),Year 3,Bachelor's Degree,Mathematical Science/Statistics,"Non-Singaporean, no long-term residence status",Female,,,,,,,,,,,,6,33.33333333333333,Partial (30-70%)
2262,2025-11-12 12:30:59,2025-11-12 12:30:59,Partial,English,1762921815_69140d57bfc101.48338401,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",,137.132.26.22,103.76309967041,1.3099000453949,Singapore,Singapore,0,12,,,,,,,,,,,,,,,,,,0,0.0,
2263,2025-11-12 12:31:09,2025-11-12 12:31:09,Partial,English,1762921863_69140d87c90a20.74064628,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/29.0 Chrome/136.0.0.0 Mobile Safari/537.36",,137.132.26.61,103.76309967041,1.3099000453949,Singapore,Singapore,0,12,,,,,,,,,,,,,,,,,,0,0.0,
2264,2025-11-12 12:31:11,2025-11-12 12:33:20,Complete,English,1762921867_69140d8b62f368.03845058,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/29.0 Chrome/136.0.0.0 Mobile Safari/537.36",,210.10.1.205,103.85540008545,1.3035999536514,Singapore,Singapore,0,18,National University of Singapore (NUS),Year 2,Bachelor's Degree,Geography and Environmental Science,Singaporean/Singapore PR,Female,I’m not familiar enough with the organisation to form a solid opinion,Types of roles available,Career progression and development,Compensation and benefits,,,,,5.0,Meaningful work impact,,12,66.66666666666666,Partial (30-70%)
2265,2025-11-12 12:31:27,2025-11-12 12:32:33,Complete,English,1762921875_69140d939194b0.14821386,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/142.0.7444.128 Mobile/15E148 Safari/604.1",,137.132.26.160,103.76309967041,1.3099000453949,Singapore,Singapore,0,12,National University of Singapore (NUS),Year 1,Bachelor's Degree,Mathematical Science/Statistics,Singaporean/Singapore PR,Female,"I recognise the organisation by name, but don’t have a clear impression of them",Types of roles available,Career progression and development,,Work-life balance and culture,,,,7.0,Meaningful work impact,,12,66.66666666666666,Partial (30-70%)
2266,2025-11-12 12:32:06,2025-11-12 12:33:48,Complete,English,1762921921_69140dc1707925.40379808,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6.2 Mobile/22G100 Safari/604.1",,122.11.246.11,103.85540008545,1.3035999536514,Singapore,Singapore,0,18,National University of Singapore (NUS),Year 1,Bachelor's Degree,Mathematical Science/Statistics,Singaporean/Singapore PR,Male,I’m familiar with the organisation and would consider them as a potential employer,Types of roles available,Career progression and development,,Work-life balance and culture,,,,8.0,Meaningful work impact,,12,66.66666666666666,Partial (30-70%)
2267,2025-11-12 12:32:48,2025-11-12 12:34:14,Complete,English,1762921943_69140dd7d5da91.27064640,"Mozilla/5.0 (Linux; Android 13; CPH2333 Build/TP1A.220905.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/141.0.7390.124 Mobile Safari/537.36 Instagram 404.0.0.48.76 Android (33/13; 480dpi; 1080x2294; OPPO; CPH2333; OP530DL1; qcom; en_GB; 813748141; IABMV/1)",,117.20.154.120,103.74729919434,1.3849999904633,Singapore,Singapore,0,68,National University of Singapore (NUS),Year 1,Bachelor's Degree,"Natural Science (Physics, Chemistry, Biology, Earth Sciences, etc.)",Singaporean/Singapore PR,Male,I’m familiar with the organisation and would consider them as a potential employer,,Career progression and development,Compensation and benefits,Work-life balance and culture,,,,9.0,Meaningful work impact,,12,66.66666666666666,Partial (30-70%)
2268,2025-11-12 12:32:59,2025-11-12 12:32:59,Partial,English,1762921976_69140df82e1a72.76011477,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",,119.234.67.120,103.91429901123,1.315299987793,Singapore,Singapore,0,42,,,,,,,,,,,,,,,,,,0,0.0,
2269,2025-11-12 12:33:15,2025-11-12 12:34:25,Complete,English,1762921988_69140e049a39f6.96797440,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",,137.132.26.235,103.76309967041,1.3099000453949,Singapore,Singapore,0,12,National University of Singapore (NUS),Year 1,Bachelor's Degree,"Natural Science (Physics, Chemistry, Biology, Earth Sciences, etc.)",Singaporean/Singapore PR,Female,I’m familiar with the organisation and would consider them as a potential employer,Types of roles available,,Compensation and benefits,Work-life balance and culture,,,,4.0,Career growth opportunities,,12,66.66666666666666,Partial (30-70%)
2270,2025-11-12 12:33:29,2025-11-12 12:34:52,Complete,English,1762922004_69140e1440d9c8.68936947,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/22G100 Instagram 405.1.0.27.75 (iPhone15,4; iOS 18_6_2; en_GB; en-GB; scale=3.00; 1179x2556; IABMV/1; 817093285)",,137.132.26.92,103.76309967041,1.3099000453949,Singapore,Singapore,0,12,National University of Singapore (NUS),Year 2,Bachelor's Degree,"Natural Science (Physics, Chemistry, Biology, Earth Sciences, etc.)",Singaporean/Singapore PR,Female,"I recognise the organisation by name, but don’t have a clear impression of them",Types of roles available,Career progression and development,Compensation and benefits,,,,,5.0,Work-life balance,,12,66.66666666666666,Partial (30-70%)
2271,2025-11-12 12:33:50,2025-11-12 12:34:44,Complete,English,1762921425_69140bd1edf811.60984619,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Mobile/15E148 Safari/604.1",,122.11.212.74,103.8637008667,1.3595999479294,Singapore,Singapore,0,55,National University of Singapore (NUS),Year 3,Bachelor's Degree,IT and Technology,Singaporean/Singapore PR,Male,I’m familiar with the organisation and would consider them as a potential employer,Types of roles available,,,Work-life balance and culture,Application and interview process,,,7.0,Career growth opportunities,,12,66.66666666666666,Partial (30-70%)
2272,2025-11-12 12:33:56,2025-11-12 12:35:30,Complete,English,1762922032_69140e307acec8.56447751,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",,137.132.26.247,103.76309967041,1.3099000453949,Singapore,Singapore,0,12,National University of Singapore (NUS),Year 2,Bachelor's Degree,"Agriculture, Veterinary Science and related subjects",Singaporean/Singapore PR,Female,"I recognise the organisation by name, but don’t have a clear impression of them",Types of roles available,Career progression and development,,Work-life balance and culture,,,,10.0,Career growth opportunities,,12,66.66666666666666,Partial (30-70%)
2273,2025-11-12 12:33:59,2025-11-12 12:36:36,Complete,English,1762922034_69140e324bdd88.83907169,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",,137.132.26.76,103.76309967041,1.3099000453949,Singapore,Singapore,0,12,National University of Singapore (NUS),Year 1,Bachelor's Degree,"Medicine, Dentistry and related subjects",Singaporean/Singapore PR,Female,I’m not familiar enough with the organisation to form a solid opinion,Types of roles available,Career progression and development,Compensation and benefits,,,,,1.0,Career growth opportunities,,12,66.66666666666666,Partial (30-70%)
2274,2025-11-12 12:34:12,2025-11-12 12:36:30,Complete,English,1762922048_69140e402ea7b6.83372504,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",,137.132.26.39,103.76309967041,1.3099000453949,Singapore,Singapore,0,12,National University of Singapore (NUS),Year 1,Bachelor's Degree,"Medicine, Dentistry and related subjects",Singaporean/Singapore PR,Male,"I have a general positive impression of the organisation, but don’t know much about what jobs they offer",Types of roles available,Career progression and development,,,Application and interview process,,,7.0,Meaningful work impact,,12,66.66666666666666,Partial (30-70%)
2275,2025-11-12 12:34:23,2025-11-12 12:34:23,Partial,English,1762920223_6914071f7247c5.78724660,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",,137.132.26.177,103.76309967041,1.3099000453949,Singapore,Singapore,0,12,,,,,,,,,,,,,,,,,,0,0.0,
2276,2025-11-12 12:34:26,2025-11-12 12:36:19,Complete,English,1762921927_69140dc7027397.20538109,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",,137.132.26.221,103.76309967041,1.3099000453949,Singapore,Singapore,0,12,National University of Singapore (NUS),Year 3,Bachelor's Degree,"Natural Science (Physics, Chemistry, Biology, Earth Sciences, etc.)",Singaporean/Singapore PR,Female,I’m not familiar enough with the organisation to form a solid opinion,Types of roles available,Career progression and development,,Work-life balance and culture,,,,4.0,Compensation package,,12,66.66666666666666,Partial (30-70%)
2277,2025-11-12 12:34:48,2025-11-12 12:36:10,Complete,English,1762922081_69140e61e040a6.94801920,"Mozilla/5.0 (Linux; Android 16; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.122 Mobile Safari/537.36",,119.234.6.216,103.85540008545,1.3035999536514,Singapore,Singapore,0,18,National University of Singapore (NUS),Year 2,Bachelor's Degree,"Agriculture, Veterinary Science and related subjects",Singaporean/Singapore PR,Male,I’m not familiar enough with the organisation to form a solid opinion,Types of roles available,Career progression and development,,,Application and interview process,,,5.0,Meaningful work impact,,12,66.66666666666666,Partial (30-70%)
2278,2025-11-12 12:34:59,2025-11-12 12:42:15,Complete,English,1762922067_69140e53908ac4.83399296,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/21F90 Instagram 405.1.0.27.75 (iPhone14,3; iOS 17_5_1; en_GB; en-GB; scale=3.00; 1284x2778; IABMV/1; 817093285)",,119.56.16.239,103.88590240479,1.3552000522614,Singapore,Singapore,0,53,National University of Singapore (NUS),Year 2,Bachelor's Degree,Geography and Environmental Science,Singaporean/Singapore PR,Female,"I have a general positive impression of the organisation, but don’t know much about what jobs they offer",,,Compensation and benefits,Work-life balance and culture,Application and interview process,,,6.0,Career growth opportunities,,12,66.66666666666666,Partial (30-70%)
2279,2025-11-12 12:35:19,2025-11-12 12:37:36,Complete,English,1762922105_69140e79bd71c5.86148478,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",,137.132.26.27,103.76309967041,1.3099000453949,Singapore,Singapore,0,12,National University of Singapore (NUS),Year 1,Bachelor's Degree,"Medicine, Dentistry and related subjects",Singaporean/Singapore PR,Female,"I recognise the organisation by name, but don’t have a clear impression of them",Types of roles available,Career progression and development,Compensation and benefits,,,,,8.0,Career growth opportunities,,12,66.66666666666666,Partial (30-70%)
2280,2025-11-12 12:35:31,2025-11-12 12:39:15,Complete,English,1762922113_69140e8110d2a1.05592370,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",,137.132.26.120,103.76309967041,1.3099000453949,Singapore,Singapore,0,12,National University of Singapore (NUS),Year 1,Bachelor's Degree,"Medicine, Dentistry and related subjects",Singaporean/Singapore PR,Female,I’m not familiar enough with the organisation to form a solid opinion,Types of roles available,Career progression and development,Compensation and benefits,,,,,5.0,Meaningful work impact,,12,66.66666666666666,Partial (30-70%)
2281,2025-11-12 12:35:47,2025-11-12 12:38:18,Complete,English,1762922142_69140e9e379f85.30499177,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",,137.132.26.25,103.76309967041,1.3099000453949,Singapore,Singapore,0,12,National University of Singapore (NUS),Year 1,Bachelor's Degree,"Medicine, Dentistry and related subjects",Singaporean/Singapore PR,Male,"I recognise the organisation by name, but don’t have a clear impression of them",Types of roles available,Career progression and development,Compensation and benefits,,,,,10.0,Meaningful work impact,,12,66.66666666666666,Partial (30-70%)
2282,2025-11-12 12:36:24,2025-11-12 12:37:45,Complete,English,1762922176_69140ec0abc2f4.30087776,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",,137.132.26.229,103.76309967041,1.3099000453949,Singapore,Singapore,0,12,National University of Singapore (NUS),Year 4,Bachelor's Degree,Mathematical Science/Statistics,Singaporean/Singapore PR,Female,"I recognise the organisation by name, but don’t have a clear impression of them",Types of roles available,Career progression and development,,Work-life balance and culture,,,,6.0,Meaningful work impact,,12,66.66666666666666,Partial (30-70%)
2283,2025-11-12 12:37:43,2025-11-12 12:39:18,Complete,English,1762922256_69140f1033ea53.23098594,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0 Mobile/15E148 Safari/604.1",,137.132.26.62,103.76309967041,1.3099000453949,Singapore,Singapore,0,12,National University of Singapore (NUS),Year 1,Bachelor's Degree,"Medicine, Dentistry and related subjects",Singaporean/Singapore PR,Female,I’m not familiar enough with the organisation to form a solid opinion,Types of roles available,Career progression and development,,Work-life balance and culture,,,,5.0,Work-life balance,,12,66.66666666666666,Partial (30-70%)
2284,2025-11-12 12:38:50,2025-11-12 18:07:05,Disqualified,English,1762922324_69140f540ec749.11238288,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Mobile/15E148 Safari/604.1",,137.132.26.89,103.76309967041,1.3099000453949,Singapore,Singapore,0,12,National University of Singapore (NUS),Year 1,Bachelor's Degree,"Medicine, Dentistry and related subjects","Non-Singaporean, with long-term residence status",Male,,,,,,,,,,,,6,33.33333333333333,Partial (30-70%)
2285,2025-11-12 12:38:54,2025-11-12 12:40:37,Complete,English,1762922328_69140f588a3f52.69563331,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",,137.132.26.237,103.76309967041,1.3099000453949,Singapore,Singapore,0,12,National University of Singapore (NUS),Year 1,Bachelor's Degree,"Medicine, Dentistry and related subjects",Singaporean/Singapore PR,Female,"I recognise the organisation by name, but don’t have a clear impression of them",Types of roles available,Career progression and development,,Work-life balance and culture,,,,7.0,Job security,,12,66.66666666666666,Partial (30-70%)
2286,2025-11-12 12:39:13,2025-11-12 12:40:07,Complete,English,1762922349_69140f6db55cd1.70733040,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",,119.234.9.183,103.83930206299,1.2997000217438,Singapore,Singapore,0,23,National University of Singapore (NUS),Year 1,Bachelor's Degree,"Medicine, Dentistry and related subjects",Singaporean/Singapore PR,Male,I’m not familiar enough with the organisation to form a solid opinion,Types of roles available,Career progression and development,Compensation and benefits,,,,,8.0,Career growth opportunities,,12,66.66666666666666,Partial (30-70%)
2287,2025-11-12 12:39:14,2025-11-12 12:41:32,Complete,English,1762922345_69140f690b8fa2.69503816,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",,137.132.26.178,103.76309967041,1.3099000453949,Singapore,Singapore,0,12,National University of Singapore (NUS),Year 1,Bachelor's Degree,"Natural Science (Physics, Chemistry, Biology, Earth Sciences, etc.)",Singaporean/Singapore PR,Female,"I recognise the organisation by name, but don’t have a clear impression of them",Types of roles available,Career progression and development,Compensation and benefits,,,,,7.0,Learning and development,,12,66.66666666666666,Partial (30-70%)
2288,2025-11-12 12:40:00,2025-11-12 12:42:43,Complete,English,1762922396_69140f9c1a33d8.02255362,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/23A355 Instagram 405.1.0.27.75 (iPhone18,1; iOS 26_0_1; en_GB; en-GB; scale=3.00; 1206x2622; IABMV/1; 817093285)",,137.132.26.205,103.76309967041,1.3099000453949,Singapore,Singapore,0,12,National University of Singapore (NUS),Year 2,Bachelor's Degree,IT and Technology,Singaporean/Singapore PR,Male,"I have a general positive impression of the organisation, but don’t know much about what jobs they offer",Types of roles available,,Compensation and benefits,Work-life balance and culture,,,,7.0,Meaningful work impact,,12,66.66666666666666,Partial (30-70%)
2289,2025-11-12 12:40:09,2025-11-12 12:42:24,Complete,English,1762922401_69140fa15b6c81.40863042,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/29.0 Chrome/136.0.0.0 Mobile Safari/537.36",,137.132.26.67,103.76309967041,1.3099000453949,Singapore,Singapore,0,12,National University of Singapore (NUS),Year 1,Bachelor's Degree,"Medicine, Dentistry and related subjects",Singaporean/Singapore PR,Male,"I recognise the organisation by name, but don’t have a clear impression of them",Types of roles available,Career progression and development,,Work-life balance and culture,,,,5.0,Career growth opportunities,,12,66.66666666666666,Partial (30-70%)
2290,2025-11-12 12:40:13,2025-11-12 12:44:16,Complete,English,1762922357_69140f75b449e2.04013782,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/22E252 Instagram 403.0.0.28.80 (iPhone12,1; iOS 18_4_1; en_GB; en-GB; scale=2.00; 828x1792; IABMV/1; 808786605)",,119.56.16.27,103.88590240479,1.3552000522614,Singapore,Singapore,0,53,National University of Singapore (NUS),Year 3,Bachelor's Degree,"Natural Science (Physics, Chemistry, Biology, Earth Sciences, etc.)",Singaporean/Singapore PR,Female,"I have a general positive impression of the organisation, but don’t know much about what jobs they offer",Types of roles available,Career progression and development,Compensation and benefits,,,,,8.0,Work-life balance,,12,66.66666666666666,Partial (30-70%)
2291,2025-11-12 12:40:36,2025-11-12 12:41:24,Complete,English,1762922424_69140fb829c8d2.03719141,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1",,119.234.50.54,103.85540008545,1.3035999536514,Singapore,Singapore,0,18,National University of Singapore (NUS),Year 1,Bachelor's Degree,"Medicine, Dentistry and related subjects",Singaporean/Singapore PR,Male,"I have a general positive impression of the organisation, but don’t know much about what jobs they offer",,Career progression and development,Compensation and benefits,Work-life balance and culture,,,,6.0,Meaningful work impact,,12,66.66666666666666,Partial (30-70%)
2292,2025-11-12 12:40:39,2025-11-13 00:31:36,Complete,English,1762922430_69140fbe557d72.80730332,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",,137.132.26.236,103.76309967041,1.3099000453949,Singapore,Singapore,0,12,National University of Singapore (NUS),Year 1,Bachelor's Degree,"Medicine, Dentistry and related subjects",Singaporean/Singapore PR,Male,I’m not familiar enough with the organisation to form a solid opinion,,Career progression and development,Compensation and benefits,Work-life balance and culture,,,,5.0,Job security,,12,66.66666666666666,Partial (30-70%)
2293,2025-11-12 12:43:19,2025-11-12 12:44:59,Complete,English,1762922589_6914105dcfe0c8.98591322,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",,119.56.16.161,103.88590240479,1.3552000522614,Singapore,Singapore,0,53,National University of Singapore (NUS),Year 1,Bachelor's Degree,"Medicine, Dentistry and related subjects",Singaporean/Singapore PR,Male,I’m not familiar enough with the organisation to form a solid opinion,Types of roles available,,Compensation and benefits,Work-life balance and culture,,,,3.0,Career growth opportunities,,12,66.66666666666666,Partial (30-70%)
2294,2025-11-12 12:43:37,2025-11-12 12:44:52,Complete,English,1762922612_69141074095772.44484702,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0.1 Mobile/15E148 Safari/604.1",,137.132.26.126,103.76309967041,1.3099000453949,Singapore,Singapore,0,12,National University of Singapore (NUS),Year 1,Bachelor's Degree,"Natural Science (Physics, Chemistry, Biology, Earth Sciences, etc.)",Singaporean/Singapore PR,Female,I’m not familiar enough with the organisation to form a solid opinion,Types of roles available,Career progression and development,Compensation and benefits,,,,,6.0,Meaningful work impact,,12,66.66666666666666,Partial (30-70%)
2295,2025-11-12 12:43:37,2025-11-12 12:44:12,Disqualified,English,1762922611_691410733e6841.18253640,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0.1 Mobile/15E148 Safari/604.1",,119.234.35.50,103.88990020752,1.3064999580383,Singapore,Singapore,0,43,National University of Singapore (NUS),Year 1,Bachelor's Degree,Mathematical Science/Statistics,"Non-Singaporean, no long-term residence status",Male,,,,,,,,,,,,6,33.33333333333333,Partial (30-70%)
