,questions_answered,completion_percentage,completion_category
1974,12,66.66666666666666,Partial (30-70%)
1975,12,66.66666666666666,Partial (30-70%)
1976,12,66.66666666666666,Partial (30-70%)
1977,12,66.66666666666666,Partial (30-70%)
1978,12,66.66666666666666,Partial (30-70%)
1979,12,66.66666666666666,Partial (30-70%)
1980,12,66.66666666666666,Partial (30-70%)
1981,12,66.66666666666666,Partial (30-70%)
1982,12,66.66666666666666,Partial (30-70%)
1983,12,66.66666666666666,Partial (30-70%)
1984,12,66.66666666666666,Partial (30-70%)
1985,12,66.66666666666666,Partial (30-70%)
1986,12,66.66666666666666,Partial (30-70%)
1987,12,66.66666666666666,Partial (30-70%)
1988,6,33.33333333333333,Partial (30-70%)
1989,12,66.66666666666666,Partial (30-70%)
1990,12,66.66666666666666,Partial (30-70%)
1991,12,66.66666666666666,Partial (30-70%)
1992,12,66.66666666666666,Partial (30-70%)
1993,6,33.33333333333333,Partial (30-70%)
1994,6,33.33333333333333,Partial (30-70%)
1995,12,66.66666666666666,Partial (30-70%)
1996,6,33.33333333333333,Partial (30-70%)
1997,6,33.33333333333333,Partial (30-70%)
1998,6,33.33333333333333,Partial (30-70%)
1999,6,33.33333333333333,Partial (30-70%)
2000,12,66.66666666666666,Partial (30-70%)
2001,6,33.33333333333333,Partial (30-70%)
2002,6,33.33333333333333,Partial (30-70%)
2003,12,66.66666666666666,Partial (30-70%)
2004,12,66.66666666666666,Partial (30-70%)
2005,0,0.0,
2006,12,66.66666666666666,Partial (30-70%)
2007,12,66.66666666666666,Partial (30-70%)
2008,6,33.33333333333333,Partial (30-70%)
2009,6,33.33333333333333,Partial (30-70%)
2010,12,66.66666666666666,Partial (30-70%)
2011,12,66.66666666666666,Partial (30-70%)
2012,12,66.66666666666666,Partial (30-70%)
2013,6,33.33333333333333,Partial (30-70%)
2014,6,33.33333333333333,Partial (30-70%)
2015,12,66.66666666666666,Partial (30-70%)
2016,12,66.66666666666666,Partial (30-70%)
2017,6,33.33333333333333,Partial (30-70%)
2018,12,66.66666666666666,Partial (30-70%)
2019,6,33.33333333333333,Partial (30-70%)
2020,12,66.66666666666666,Partial (30-70%)
2021,12,66.66666666666666,Partial (30-70%)
2022,12,66.66666666666666,Partial (30-70%)
2023,6,33.33333333333333,Partial (30-70%)
2024,6,33.33333333333333,Partial (30-70%)
2025,12,66.66666666666666,Partial (30-70%)
2026,12,66.66666666666666,Partial (30-70%)
2027,0,0.0,
2028,6,33.33333333333333,Partial (30-70%)
2029,12,66.66666666666666,Partial (30-70%)
2030,12,66.66666666666666,Partial (30-70%)
2031,6,33.33333333333333,Partial (30-70%)
2032,12,66.66666666666666,Partial (30-70%)
2033,12,66.66666666666666,Partial (30-70%)
2034,12,66.66666666666666,Partial (30-70%)
2035,12,66.66666666666666,Partial (30-70%)
2036,12,66.66666666666666,Partial (30-70%)
2037,12,66.66666666666666,Partial (30-70%)
2038,12,66.66666666666666,Partial (30-70%)
2039,6,33.33333333333333,Partial (30-70%)
2040,12,66.66666666666666,Partial (30-70%)
2041,6,33.33333333333333,Partial (30-70%)
2042,6,33.33333333333333,Partial (30-70%)
2043,6,33.33333333333333,Partial (30-70%)
2044,6,33.33333333333333,Partial (30-70%)
2045,12,66.66666666666666,Partial (30-70%)
2046,12,66.66666666666666,Partial (30-70%)
2047,12,66.66666666666666,Partial (30-70%)
2048,12,66.66666666666666,Partial (30-70%)
2049,12,66.66666666666666,Partial (30-70%)
2050,12,66.66666666666666,Partial (30-70%)
2051,6,33.33333333333333,Partial (30-70%)
2052,12,66.66666666666666,Partial (30-70%)
2053,12,66.66666666666666,Partial (30-70%)
2054,6,33.33333333333333,Partial (30-70%)
2055,6,33.33333333333333,Partial (30-70%)
2056,12,66.66666666666666,Partial (30-70%)
2057,12,66.66666666666666,Partial (30-70%)
2058,12,66.66666666666666,Partial (30-70%)
2059,12,66.66666666666666,Partial (30-70%)
2060,6,33.33333333333333,Partial (30-70%)
2061,12,66.66666666666666,Partial (30-70%)
2062,0,0.0,
2063,12,66.66666666666666,Partial (30-70%)
2064,12,66.66666666666666,Partial (30-70%)
2065,12,66.66666666666666,Partial (30-70%)
2066,12,66.66666666666666,Partial (30-70%)
2067,12,66.66666666666666,Partial (30-70%)
2068,12,66.66666666666666,Partial (30-70%)
2069,12,66.66666666666666,Partial (30-70%)
2070,12,66.66666666666666,Partial (30-70%)
2071,6,33.33333333333333,Partial (30-70%)
2072,12,66.66666666666666,Partial (30-70%)
2073,12,66.66666666666666,Partial (30-70%)
2074,12,66.66666666666666,Partial (30-70%)
2075,12,66.66666666666666,Partial (30-70%)
2076,6,33.33333333333333,Partial (30-70%)
2077,12,66.66666666666666,Partial (30-70%)
2078,6,33.33333333333333,Partial (30-70%)
2079,12,66.66666666666666,Partial (30-70%)
2080,12,66.66666666666666,Partial (30-70%)
2081,0,0.0,
2082,6,33.33333333333333,Partial (30-70%)
2083,0,0.0,
2084,0,0.0,
2085,6,33.33333333333333,Partial (30-70%)
2086,12,66.66666666666666,Partial (30-70%)
2087,12,66.66666666666666,Partial (30-70%)
2088,6,33.33333333333333,Partial (30-70%)
2089,12,66.66666666666666,Partial (30-70%)
2090,12,66.66666666666666,Partial (30-70%)
2091,12,66.66666666666666,Partial (30-70%)
2092,12,66.66666666666666,Partial (30-70%)
2093,6,33.33333333333333,Partial (30-70%)
2094,6,33.33333333333333,Partial (30-70%)
2095,6,33.33333333333333,Partial (30-70%)
2096,6,33.33333333333333,Partial (30-70%)
2097,12,66.66666666666666,Partial (30-70%)
2098,6,33.33333333333333,Partial (30-70%)
2099,6,33.33333333333333,Partial (30-70%)
2100,12,66.66666666666666,Partial (30-70%)
2101,12,66.66666666666666,Partial (30-70%)
2102,0,0.0,
2103,6,33.33333333333333,Partial (30-70%)
2104,12,66.66666666666666,Partial (30-70%)
2105,6,33.33333333333333,Partial (30-70%)
2106,12,66.66666666666666,Partial (30-70%)
2107,12,66.66666666666666,Partial (30-70%)
2108,12,66.66666666666666,Partial (30-70%)
2109,6,33.33333333333333,Partial (30-70%)
2110,12,66.66666666666666,Partial (30-70%)
2111,12,66.66666666666666,Partial (30-70%)
2112,12,66.66666666666666,Partial (30-70%)
2113,12,66.66666666666666,Partial (30-70%)
2114,12,66.66666666666666,Partial (30-70%)
2115,12,66.66666666666666,Partial (30-70%)
2116,12,66.66666666666666,Partial (30-70%)
2117,12,66.66666666666666,Partial (30-70%)
2118,12,66.66666666666666,Partial (30-70%)
2119,12,66.66666666666666,Partial (30-70%)
2120,6,33.33333333333333,Partial (30-70%)
2121,6,33.33333333333333,Partial (30-70%)
2122,6,33.33333333333333,Partial (30-70%)
2123,12,66.66666666666666,Partial (30-70%)
2124,6,33.33333333333333,Partial (30-70%)
2125,12,66.66666666666666,Partial (30-70%)
2126,0,0.0,
2127,12,66.66666666666666,Partial (30-70%)
2128,12,66.66666666666666,Partial (30-70%)
2129,12,66.66666666666666,Partial (30-70%)
2130,6,33.33333333333333,Partial (30-70%)
2131,6,33.33333333333333,Partial (30-70%)
2132,0,0.0,
2133,12,66.66666666666666,Partial (30-70%)
2134,6,33.33333333333333,Partial (30-70%)
2135,0,0.0,
2136,6,33.33333333333333,Partial (30-70%)
2137,12,66.66666666666666,Partial (30-70%)
2138,12,66.66666666666666,Partial (30-70%)
2139,12,66.66666666666666,Partial (30-70%)
2140,12,66.66666666666666,Partial (30-70%)
2141,12,66.66666666666666,Partial (30-70%)
2142,6,33.33333333333333,Partial (30-70%)
2143,12,66.66666666666666,Partial (30-70%)
2144,12,66.66666666666666,Partial (30-70%)
2145,12,66.66666666666666,Partial (30-70%)
2146,6,33.33333333333333,Partial (30-70%)
2147,12,66.66666666666666,Partial (30-70%)
2148,6,33.33333333333333,Partial (30-70%)
2149,12,66.66666666666666,Partial (30-70%)
2150,12,66.66666666666666,Partial (30-70%)
2151,12,66.66666666666666,Partial (30-70%)
2152,12,66.66666666666666,Partial (30-70%)
2153,12,66.66666666666666,Partial (30-70%)
2154,6,33.33333333333333,Partial (30-70%)
2155,12,66.66666666666666,Partial (30-70%)
2156,0,0.0,
2157,12,66.66666666666666,Partial (30-70%)
2158,6,33.33333333333333,Partial (30-70%)
2159,12,66.66666666666666,Partial (30-70%)
2160,12,66.66666666666666,Partial (30-70%)
2161,6,33.33333333333333,Partial (30-70%)
2162,12,66.66666666666666,Partial (30-70%)
2163,6,33.33333333333333,Partial (30-70%)
2164,12,66.66666666666666,Partial (30-70%)
2165,12,66.66666666666666,Partial (30-70%)
2166,6,33.33333333333333,Partial (30-70%)
2167,12,66.66666666666666,Partial (30-70%)
2168,12,66.66666666666666,Partial (30-70%)
2169,12,66.66666666666666,Partial (30-70%)
2170,6,33.33333333333333,Partial (30-70%)
2171,12,66.66666666666666,Partial (30-70%)
2172,12,66.66666666666666,Partial (30-70%)
2173,13,72.22222222222221,Complete (70-100%)
2174,12,66.66666666666666,Partial (30-70%)
2175,12,66.66666666666666,Partial (30-70%)
2176,12,66.66666666666666,Partial (30-70%)
2177,6,33.33333333333333,Partial (30-70%)
2178,6,33.33333333333333,Partial (30-70%)
2179,12,66.66666666666666,Partial (30-70%)
2180,12,66.66666666666666,Partial (30-70%)
2181,12,66.66666666666666,Partial (30-70%)
2182,12,66.66666666666666,Partial (30-70%)
2183,12,66.66666666666666,Partial (30-70%)
2184,12,66.66666666666666,Partial (30-70%)
2185,12,66.66666666666666,Partial (30-70%)
2186,12,66.66666666666666,Partial (30-70%)
2187,6,33.33333333333333,Partial (30-70%)
2188,12,66.66666666666666,Partial (30-70%)
2189,12,66.66666666666666,Partial (30-70%)
2190,12,66.66666666666666,Partial (30-70%)
2191,6,33.33333333333333,Partial (30-70%)
2192,12,66.66666666666666,Partial (30-70%)
2193,6,33.33333333333333,Partial (30-70%)
2194,12,66.66666666666666,Partial (30-70%)
2195,12,66.66666666666666,Partial (30-70%)
2196,12,66.66666666666666,Partial (30-70%)
2197,12,66.66666666666666,Partial (30-70%)
2198,6,33.33333333333333,Partial (30-70%)
2199,12,66.66666666666666,Partial (30-70%)
2200,12,66.66666666666666,Partial (30-70%)
2201,12,66.66666666666666,Partial (30-70%)
2202,12,66.66666666666666,Partial (30-70%)
2203,0,0.0,
2204,6,33.33333333333333,Partial (30-70%)
2205,12,66.66666666666666,Partial (30-70%)
2206,12,66.66666666666666,Partial (30-70%)
2207,12,66.66666666666666,Partial (30-70%)
2208,12,66.66666666666666,Partial (30-70%)
2209,12,66.66666666666666,Partial (30-70%)
2210,0,0.0,
2211,12,66.66666666666666,Partial (30-70%)
2212,6,33.33333333333333,Partial (30-70%)
2213,6,33.33333333333333,Partial (30-70%)
2214,12,66.66666666666666,Partial (30-70%)
2215,12,66.66666666666666,Partial (30-70%)
2216,6,33.33333333333333,Partial (30-70%)
2217,5,27.77777777777778,Abandoned (0-30%)
2218,12,66.66666666666666,Partial (30-70%)
2219,12,66.66666666666666,Partial (30-70%)
2220,12,66.66666666666666,Partial (30-70%)
2221,6,33.33333333333333,Partial (30-70%)
2222,12,66.66666666666666,Partial (30-70%)
2223,0,0.0,
2224,12,66.66666666666666,Partial (30-70%)
2225,6,33.33333333333333,Partial (30-70%)
2226,12,66.66666666666666,Partial (30-70%)
2227,12,66.66666666666666,Partial (30-70%)
2228,12,66.66666666666666,Partial (30-70%)
2229,12,66.66666666666666,Partial (30-70%)
2230,12,66.66666666666666,Partial (30-70%)
2231,6,33.33333333333333,Partial (30-70%)
2232,12,66.66666666666666,Partial (30-70%)
2233,12,66.66666666666666,Partial (30-70%)
2234,12,66.66666666666666,Partial (30-70%)
2235,6,33.33333333333333,Partial (30-70%)
2236,12,66.66666666666666,Partial (30-70%)
2237,12,66.66666666666666,Partial (30-70%)
2238,12,66.66666666666666,Partial (30-70%)
2239,12,66.66666666666666,Partial (30-70%)
2240,12,66.66666666666666,Partial (30-70%)
2241,12,66.66666666666666,Partial (30-70%)
2242,6,33.33333333333333,Partial (30-70%)
2243,0,0.0,
2244,0,0.0,
2245,12,66.66666666666666,Partial (30-70%)
2246,12,66.66666666666666,Partial (30-70%)
2247,12,66.66666666666666,Partial (30-70%)
2248,12,66.66666666666666,Partial (30-70%)
2249,0,0.0,
2250,12,66.66666666666666,Partial (30-70%)
2251,12,66.66666666666666,Partial (30-70%)
2252,12,66.66666666666666,Partial (30-70%)
2253,12,66.66666666666666,Partial (30-70%)
2254,12,66.66666666666666,Partial (30-70%)
2255,12,66.66666666666666,Partial (30-70%)
2256,0,0.0,
2257,12,66.66666666666666,Partial (30-70%)
2258,12,66.66666666666666,Partial (30-70%)
2259,12,66.66666666666666,Partial (30-70%)
2260,12,66.66666666666666,Partial (30-70%)
2261,12,66.66666666666666,Partial (30-70%)
2262,12,66.66666666666666,Partial (30-70%)
2263,12,66.66666666666666,Partial (30-70%)
2264,12,66.66666666666666,Partial (30-70%)
2265,6,33.33333333333333,Partial (30-70%)
2266,12,66.66666666666666,Partial (30-70%)
2267,12,66.66666666666666,Partial (30-70%)
2268,12,66.66666666666666,Partial (30-70%)
2269,12,66.66666666666666,Partial (30-70%)
2270,12,66.66666666666666,Partial (30-70%)
2271,12,66.66666666666666,Partial (30-70%)
2272,12,66.66666666666666,Partial (30-70%)
2273,12,66.66666666666666,Partial (30-70%)
2274,12,66.66666666666666,Partial (30-70%)
2275,12,66.66666666666666,Partial (30-70%)
2276,6,33.33333333333333,Partial (30-70%)
2277,12,66.66666666666666,Partial (30-70%)
2278,12,66.66666666666666,Partial (30-70%)
2279,12,66.66666666666666,Partial (30-70%)
2280,12,66.66666666666666,Partial (30-70%)
2281,12,66.66666666666666,Partial (30-70%)
2282,12,66.66666666666666,Partial (30-70%)
2283,12,66.66666666666666,Partial (30-70%)
2284,12,66.66666666666666,Partial (30-70%)
2285,12,66.66666666666666,Partial (30-70%)
2286,12,66.66666666666666,Partial (30-70%)
2287,6,33.33333333333333,Partial (30-70%)
2288,12,66.66666666666666,Partial (30-70%)
2289,12,66.66666666666666,Partial (30-70%)
2290,12,66.66666666666666,Partial (30-70%)
2291,12,66.66666666666666,Partial (30-70%)
2292,12,66.66666666666666,Partial (30-70%)
2293,12,66.66666666666666,Partial (30-70%)
2294,12,66.66666666666666,Partial (30-70%)
2295,12,66.66666666666666,Partial (30-70%)
2296,0,0.0,
2297,0,0.0,
2298,12,66.66666666666666,Partial (30-70%)
2299,12,66.66666666666666,Partial (30-70%)
2300,12,66.66666666666666,Partial (30-70%)
2301,0,0.0,
2302,6,33.33333333333333,Partial (30-70%)
2303,12,66.66666666666666,Partial (30-70%)
2304,12,66.66666666666666,Partial (30-70%)
2305,0,0.0,
2306,12,66.66666666666666,Partial (30-70%)
2307,12,66.66666666666666,Partial (30-70%)
2308,0,0.0,
2309,6,33.33333333333333,Partial (30-70%)
2310,12,66.66666666666666,Partial (30-70%)
2311,6,33.33333333333333,Partial (30-70%)
2312,6,33.33333333333333,Partial (30-70%)
2313,6,33.33333333333333,Partial (30-70%)
2314,0,0.0,
2315,12,66.66666666666666,Partial (30-70%)
2316,12,66.66666666666666,Partial (30-70%)
2317,0,0.0,
2318,6,33.33333333333333,Partial (30-70%)
2319,6,33.33333333333333,Partial (30-70%)
2320,6,33.33333333333333,Partial (30-70%)
2321,12,66.66666666666666,Partial (30-70%)
2322,12,66.66666666666666,Partial (30-70%)
2323,6,33.33333333333333,Partial (30-70%)
2324,12,66.66666666666666,Partial (30-70%)
2325,12,66.66666666666666,Partial (30-70%)
2326,0,0.0,
2327,6,33.33333333333333,Partial (30-70%)
2328,6,33.33333333333333,Partial (30-70%)
2329,12,66.66666666666666,Partial (30-70%)
2330,6,33.33333333333333,Partial (30-70%)
2331,12,66.66666666666666,Partial (30-70%)
2332,6,33.33333333333333,Partial (30-70%)
2333,6,33.33333333333333,Partial (30-70%)
2334,6,33.33333333333333,Partial (30-70%)
2335,12,66.66666666666666,Partial (30-70%)
2336,12,66.66666666666666,Partial (30-70%)
2337,12,66.66666666666666,Partial (30-70%)
2338,0,0.0,
2339,6,33.33333333333333,Partial (30-70%)
2340,12,66.66666666666666,Partial (30-70%)
2341,12,66.66666666666666,Partial (30-70%)
2342,6,33.33333333333333,Partial (30-70%)
2343,12,66.66666666666666,Partial (30-70%)
2344,6,33.33333333333333,Partial (30-70%)
2345,12,66.66666666666666,Partial (30-70%)
2346,12,66.66666666666666,Partial (30-70%)
2347,6,33.33333333333333,Partial (30-70%)
2348,12,66.66666666666666,Partial (30-70%)
2349,12,66.66666666666666,Partial (30-70%)
2350,12,66.66666666666666,Partial (30-70%)
2351,12,66.66666666666666,Partial (30-70%)
2352,12,66.66666666666666,Partial (30-70%)
2353,12,66.66666666666666,Partial (30-70%)
2354,12,66.66666666666666,Partial (30-70%)
2355,6,33.33333333333333,Partial (30-70%)
2356,6,33.33333333333333,Partial (30-70%)
2357,12,66.66666666666666,Partial (30-70%)
2358,12,66.66666666666666,Partial (30-70%)
2359,12,66.66666666666666,Partial (30-70%)
2360,12,66.66666666666666,Partial (30-70%)
2361,12,66.66666666666666,Partial (30-70%)
2362,0,0.0,
2363,12,66.66666666666666,Partial (30-70%)
2364,12,66.66666666666666,Partial (30-70%)
2365,12,66.66666666666666,Partial (30-70%)
2366,6,33.33333333333333,Partial (30-70%)
2367,12,66.66666666666666,Partial (30-70%)
2368,12,66.66666666666666,Partial (30-70%)
2369,6,33.33333333333333,Partial (30-70%)
2370,12,66.66666666666666,Partial (30-70%)
2371,6,33.33333333333333,Partial (30-70%)
2372,6,33.33333333333333,Partial (30-70%)
2373,12,66.66666666666666,Partial (30-70%)
2374,0,0.0,
2375,12,66.66666666666666,Partial (30-70%)
2376,6,33.33333333333333,Partial (30-70%)
2377,6,33.33333333333333,Partial (30-70%)
2378,6,33.33333333333333,Partial (30-70%)
2379,12,66.66666666666666,Partial (30-70%)
2380,12,66.66666666666666,Partial (30-70%)
2381,12,66.66666666666666,Partial (30-70%)
2382,12,66.66666666666666,Partial (30-70%)
2383,12,66.66666666666666,Partial (30-70%)
2384,6,33.33333333333333,Partial (30-70%)
2385,6,33.33333333333333,Partial (30-70%)
2386,12,66.66666666666666,Partial (30-70%)
2387,12,66.66666666666666,Partial (30-70%)
2388,12,66.66666666666666,Partial (30-70%)
2389,0,0.0,
2390,12,66.66666666666666,Partial (30-70%)
2391,12,66.66666666666666,Partial (30-70%)
2392,6,33.33333333333333,Partial (30-70%)
2393,12,66.66666666666666,Partial (30-70%)
2394,12,66.66666666666666,Partial (30-70%)
2395,6,33.33333333333333,Partial (30-70%)
2396,0,0.0,
2397,12,66.66666666666666,Partial (30-70%)
2398,6,33.33333333333333,Partial (30-70%)
2399,6,33.33333333333333,Partial (30-70%)
2400,0,0.0,
2401,0,0.0,
2402,12,66.66666666666666,Partial (30-70%)
2403,12,66.66666666666666,Partial (30-70%)
2404,12,66.66666666666666,Partial (30-70%)
2405,12,66.66666666666666,Partial (30-70%)
2406,12,66.66666666666666,Partial (30-70%)
2407,12,66.66666666666666,Partial (30-70%)
2408,6,33.33333333333333,Partial (30-70%)
2409,6,33.33333333333333,Partial (30-70%)
2410,6,33.33333333333333,Partial (30-70%)
2411,12,66.66666666666666,Partial (30-70%)
2412,6,33.33333333333333,Partial (30-70%)
2413,12,66.66666666666666,Partial (30-70%)
2414,12,66.66666666666666,Partial (30-70%)
2415,12,66.66666666666666,Partial (30-70%)
2416,6,33.33333333333333,Partial (30-70%)
2417,12,66.66666666666666,Partial (30-70%)
2418,12,66.66666666666666,Partial (30-70%)
2419,6,33.33333333333333,Partial (30-70%)
2420,12,66.66666666666666,Partial (30-70%)
2421,12,66.66666666666666,Partial (30-70%)
2422,12,66.66666666666666,Partial (30-70%)
2423,12,66.66666666666666,Partial (30-70%)
2424,12,66.66666666666666,Partial (30-70%)
2425,6,33.33333333333333,Partial (30-70%)
2426,6,33.33333333333333,Partial (30-70%)
2427,12,66.66666666666666,Partial (30-70%)
2428,0,0.0,
2429,6,33.33333333333333,Partial (30-70%)
2430,6,33.33333333333333,Partial (30-70%)
2431,12,66.66666666666666,Partial (30-70%)
2432,12,66.66666666666666,Partial (30-70%)
2433,0,0.0,
2434,12,66.66666666666666,Partial (30-70%)
2435,12,66.66666666666666,Partial (30-70%)
2436,12,66.66666666666666,Partial (30-70%)
2437,12,66.66666666666666,Partial (30-70%)
2438,12,66.66666666666666,Partial (30-70%)
2439,12,66.66666666666666,Partial (30-70%)
2440,12,66.66666666666666,Partial (30-70%)
2441,0,0.0,
2442,12,66.66666666666666,Partial (30-70%)
2443,12,66.66666666666666,Partial (30-70%)
2444,12,66.66666666666666,Partial (30-70%)
2445,12,66.66666666666666,Partial (30-70%)
2446,12,66.66666666666666,Partial (30-70%)
2447,12,66.66666666666666,Partial (30-70%)
2448,12,66.66666666666666,Partial (30-70%)
2449,12,66.66666666666666,Partial (30-70%)
2450,12,66.66666666666666,Partial (30-70%)
2451,0,0.0,
2452,6,33.33333333333333,Partial (30-70%)
2453,12,66.66666666666666,Partial (30-70%)
2454,12,66.66666666666666,Partial (30-70%)
2455,6,33.33333333333333,Partial (30-70%)
2456,12,66.66666666666666,Partial (30-70%)
2457,6,33.33333333333333,Partial (30-70%)
2458,12,66.66666666666666,Partial (30-70%)
2459,12,66.66666666666666,Partial (30-70%)
2460,6,33.33333333333333,Partial (30-70%)
2461,6,33.33333333333333,Partial (30-70%)
2462,12,66.66666666666666,Partial (30-70%)
2463,12,66.66666666666666,Partial (30-70%)
2464,6,33.33333333333333,Partial (30-70%)
2465,12,66.66666666666666,Partial (30-70%)
2466,12,66.66666666666666,Partial (30-70%)
2467,12,66.66666666666666,Partial (30-70%)
2468,6,33.33333333333333,Partial (30-70%)
2469,12,66.66666666666666,Partial (30-70%)
2470,12,66.66666666666666,Partial (30-70%)
2471,12,66.66666666666666,Partial (30-70%)
2472,12,66.66666666666666,Partial (30-70%)
2473,12,66.66666666666666,Partial (30-70%)
2474,6,33.33333333333333,Partial (30-70%)
2475,6,33.33333333333333,Partial (30-70%)
2476,6,33.33333333333333,Partial (30-70%)
2477,12,66.66666666666666,Partial (30-70%)
2478,12,66.66666666666666,Partial (30-70%)
2479,12,66.66666666666666,Partial (30-70%)
2480,0,0.0,
2481,12,66.66666666666666,Partial (30-70%)
2482,12,66.66666666666666,Partial (30-70%)
2483,6,33.33333333333333,Partial (30-70%)
2484,12,66.66666666666666,Partial (30-70%)
2485,0,0.0,
2486,12,66.66666666666666,Partial (30-70%)
2487,6,33.33333333333333,Partial (30-70%)
2488,12,66.66666666666666,Partial (30-70%)
2489,6,33.33333333333333,Partial (30-70%)
2490,12,66.66666666666666,Partial (30-70%)
2491,12,66.66666666666666,Partial (30-70%)
2492,12,66.66666666666666,Partial (30-70%)
2493,6,33.33333333333333,Partial (30-70%)
2494,6,33.33333333333333,Partial (30-70%)
2495,12,66.66666666666666,Partial (30-70%)
2496,12,66.66666666666666,Partial (30-70%)
2497,12,66.66666666666666,Partial (30-70%)
2498,12,66.66666666666666,Partial (30-70%)
2499,12,66.66666666666666,Partial (30-70%)
2500,12,66.66666666666666,Partial (30-70%)
2501,6,33.33333333333333,Partial (30-70%)
2502,6,33.33333333333333,Partial (30-70%)
2503,12,66.66666666666666,Partial (30-70%)
2504,12,66.66666666666666,Partial (30-70%)
2505,6,33.33333333333333,Partial (30-70%)
2506,6,33.33333333333333,Partial (30-70%)
2507,12,66.66666666666666,Partial (30-70%)
2508,12,66.66666666666666,Partial (30-70%)
2509,6,33.33333333333333,Partial (30-70%)
2510,12,66.66666666666666,Partial (30-70%)
2511,6,33.33333333333333,Partial (30-70%)
2512,6,33.33333333333333,Partial (30-70%)
2513,6,33.33333333333333,Partial (30-70%)
2514,12,66.66666666666666,Partial (30-70%)
2515,6,33.33333333333333,Partial (30-70%)
2516,6,33.33333333333333,Partial (30-70%)
2517,6,33.33333333333333,Partial (30-70%)
2518,6,33.33333333333333,Partial (30-70%)
2519,6,33.33333333333333,Partial (30-70%)
2520,6,33.33333333333333,Partial (30-70%)
2521,6,33.33333333333333,Partial (30-70%)
2522,12,66.66666666666666,Partial (30-70%)
2523,12,66.66666666666666,Partial (30-70%)
2524,6,33.33333333333333,Partial (30-70%)
2525,6,33.33333333333333,Partial (30-70%)
2526,12,66.66666666666666,Partial (30-70%)
2527,12,66.66666666666666,Partial (30-70%)
2528,12,66.66666666666666,Partial (30-70%)
2529,6,33.33333333333333,Partial (30-70%)
2530,6,33.33333333333333,Partial (30-70%)
2531,12,66.66666666666666,Partial (30-70%)
2532,6,33.33333333333333,Partial (30-70%)
2533,12,66.66666666666666,Partial (30-70%)
2534,12,66.66666666666666,Partial (30-70%)
2535,12,66.66666666666666,Partial (30-70%)
2536,12,66.66666666666666,Partial (30-70%)
2537,0,0.0,
2538,0,0.0,
2539,12,66.66666666666666,Partial (30-70%)
2540,0,0.0,
2541,12,66.66666666666666,Partial (30-70%)
2542,0,0.0,
2543,0,0.0,
2544,12,66.66666666666666,Partial (30-70%)
2545,12,66.66666666666666,Partial (30-70%)
2546,12,66.66666666666666,Partial (30-70%)
2547,6,33.33333333333333,Partial (30-70%)
2548,0,0.0,
2549,0,0.0,
2550,12,66.66666666666666,Partial (30-70%)
2551,12,66.66666666666666,Partial (30-70%)
2552,12,66.66666666666666,Partial (30-70%)
2553,12,66.66666666666666,Partial (30-70%)
2554,6,33.33333333333333,Partial (30-70%)
2555,12,66.66666666666666,Partial (30-70%)
2556,12,66.66666666666666,Partial (30-70%)
2557,6,33.33333333333333,Partial (30-70%)
2558,12,66.66666666666666,Partial (30-70%)
2559,6,33.33333333333333,Partial (30-70%)
2560,12,66.66666666666666,Partial (30-70%)
2561,12,66.66666666666666,Partial (30-70%)
2562,12,66.66666666666666,Partial (30-70%)
2563,12,66.66666666666666,Partial (30-70%)
2564,6,33.33333333333333,Partial (30-70%)
2565,6,33.33333333333333,Partial (30-70%)
2566,12,66.66666666666666,Partial (30-70%)
2567,6,33.33333333333333,Partial (30-70%)
2568,12,66.66666666666666,Partial (30-70%)
2569,12,66.66666666666666,Partial (30-70%)
2570,12,66.66666666666666,Partial (30-70%)
2571,12,66.66666666666666,Partial (30-70%)
2572,12,66.66666666666666,Partial (30-70%)
2573,12,66.66666666666666,Partial (30-70%)
2574,12,66.66666666666666,Partial (30-70%)
2575,12,66.66666666666666,Partial (30-70%)
2576,6,33.33333333333333,Partial (30-70%)
2577,12,66.66666666666666,Partial (30-70%)
2578,12,66.66666666666666,Partial (30-70%)
2579,12,66.66666666666666,Partial (30-70%)
2580,12,66.66666666666666,Partial (30-70%)
2581,12,66.66666666666666,Partial (30-70%)
2582,12,66.66666666666666,Partial (30-70%)
2583,12,66.66666666666666,Partial (30-70%)
2584,12,66.66666666666666,Partial (30-70%)
2585,12,66.66666666666666,Partial (30-70%)
2586,6,33.33333333333333,Partial (30-70%)
2587,12,66.66666666666666,Partial (30-70%)
2588,12,66.66666666666666,Partial (30-70%)
2589,12,66.66666666666666,Partial (30-70%)
2590,12,66.66666666666666,Partial (30-70%)
2591,12,66.66666666666666,Partial (30-70%)
2592,12,66.66666666666666,Partial (30-70%)
2593,12,66.66666666666666,Partial (30-70%)
2594,12,66.66666666666666,Partial (30-70%)
2595,12,66.66666666666666,Partial (30-70%)
2596,12,66.66666666666666,Partial (30-70%)
2597,6,33.33333333333333,Partial (30-70%)
2598,12,66.66666666666666,Partial (30-70%)
2599,6,33.33333333333333,Partial (30-70%)
2600,12,66.66666666666666,Partial (30-70%)
2601,6,33.33333333333333,Partial (30-70%)
2602,12,66.66666666666666,Partial (30-70%)
2603,6,33.33333333333333,Partial (30-70%)
2604,12,66.66666666666666,Partial (30-70%)
2605,12,66.66666666666666,Partial (30-70%)
2606,12,66.66666666666666,Partial (30-70%)
